246999,11/20/2007,11/21/2007,11/20/2007,07-01-12,11/20/2007,1,1,1
361200,11/27/2007,11/27/2007,11/27/2007,07-05-12,07-01-12,1,1,1
872170,07-04-12,07-04-12,07-04-12,07-10-12,07-04-12,1,1,1
377907,07-11-12,07-12-12,07-11-12,12/24/2007,12/20/2007,1,1,1
431035,12/18/2007,12/22/2007,12/18/2007,12/29/2007,12/27/2007,1,1,1
759966,06-10-10,06-10-10,06-10-10,10/21/2006,06-10-10,1,1,1
169553,10/17/2006,10/21/2006,10/17/2006,10/31/2006,10/26/2006,1,1,1
836510,10/24/2006,10/24/2006,10/24/2006,06-02-11,10/31/2006,1,1,0
866992,10/31/2006,06-01-11,10/31/2006,06-11-11,06-04-11,1,1,1
635345,06-07-11,06-07-11,06-07-11,11/21/2006,06-09-11,1,1,1
561193,11/14/2006,11/14/2006,11/14/2006,11/19/2006,11/18/2006,1,1,1
644393,11/21/2006,11/21/2006,11/21/2006,06-04-12,11/30/2006,1,1,1
199033,11/28/2006,11/28/2006,11/28/2006,06-03-12,06-03-12,1,1,1
822342,06-05-12,12/15/2006,06-05-12,12/14/2006,12/13/2006,1,1,1
412752,06-12-12,12/21/2006,06-12-12,12/19/2006,12/20/2006,0,1,1
28819,12/19/2006,12/19/2006,12/19/2006,07-02-10,12/20/2006,1,0,1
510676,12/26/2006,12/26/2006,12/26/2006,07-05-10,07-01-10,1,1,1
208471,07-02-10,07-02-10,07-02-10,07-08-10,07-10-10,0,1,1
456224,07-09-10,07-09-10,07-09-10,10/20/2007,07-12-10,1,1,1
860208,10/16/2007,10/16/2007,10/16/2007,10/21/2007,10/17/2007,1,1,1
241437,10/23/2007,10/23/2007,10/23/2007,10/28/2007,10/28/2007,1,1,1
572845,10/30/2007,10/30/2007,10/30/2007,07-04-11,07-08-11,0,1,1
311300,07-06-11,07-06-11,07-06-11,07-12-11,07-08-11,1,1,1
658399,11/13/2007,11/13/2007,11/13/2007,11/24/2007,11/15/2007,1,1,1
945087,11/20/2007,11/28/2007,11/20/2007,11/25/2007,11/25/2007,1,1,1
164303,11/27/2007,11/27/2007,11/27/2007,07-10-12,07-01-12,1,1,1
750990,07-04-12,07-12-12,07-04-12,12/17/2007,07-04-12,1,1,1
795765,07-11-12,12/21/2007,07-11-12,12/16/2007,12/13/2007,1,1,1
680281,12/18/2007,12/26/2007,12/18/2007,12/31/2007,12/19/2007,1,1,1
466046,06-10-10,10/13/2006,06-10-10,10/21/2006,10/15/2006,1,1,1
102491,10/17/2006,10/21/2006,10/17/2006,10/22/2006,10/20/2006,1,1,1
956427,10/24/2006,10/24/2006,10/24/2006,10/29/2006,10/25/2006,1,1,1
159247,10/31/2006,10/31/2006,10/31/2006,06-10-11,06-04-11,1,1,1
702944,06-07-11,11/15/2006,06-07-11,11/18/2006,06-10-11,1,1,1
449125,11/14/2006,11/14/2006,11/14/2006,11/24/2006,11/18/2006,1,1,1
61926,11/21/2006,11/21/2006,11/21/2006,06-03-12,11/25/2006,1,1,1
266900,11/28/2006,11/29/2006,11/28/2006,06-05-12,11/30/2006,1,0,1
88985,06-05-12,06-05-12,06-05-12,12/17/2006,06-12-12,1,1,1
532167,06-12-12,06-12-12,06-12-12,12/21/2006,12/20/2006,1,1,1
47311,12/19/2006,12/21/2006,12/19/2006,12/24/2006,12/26/2006,0,1,1
545684,12/26/2006,07-01-10,12/26/2006,07-07-10,12/28/2006,1,1,1
294884,07-02-10,07-09-10,07-02-10,07-09-10,07-07-10,1,1,1
859003,07-09-10,07-12-10,07-09-10,10/20/2007,07-10-10,1,1,1
81833,10/16/2007,10/21/2007,10/16/2007,10/23/2007,10/19/2007,1,1,1
663629,10/23/2007,10/28/2007,10/23/2007,07-05-11,10/25/2007,1,1,1
39209,10/30/2007,07-01-11,10/30/2007,11/13/2007,10/31/2007,1,1,1
355963,07-06-11,07-11-11,07-06-11,11/17/2007,11/13/2007,1,1,1
390407,11/13/2007,11/18/2007,11/13/2007,11/24/2007,11/20/2007,1,1,1
184273,11/20/2007,11/20/2007,11/20/2007,11/25/2007,11/27/2007,0,1,1
166503,11/27/2007,11/27/2007,11/27/2007,07-04-12,11/30/2007,1,1,1
133948,07-04-12,07-04-12,07-04-12,12/13/2007,07-07-12,1,1,1
956736,07-11-12,07-11-12,07-11-12,12/21/2007,12/20/2007,1,1,1
457285,12/18/2007,12/18/2007,12/18/2007,12/24/2007,12/24/2007,1,1,0
504054,06-10-10,10/13/2006,06-10-10,10/16/2006,10/13/2006,1,1,1
476439,10/17/2006,10/24/2006,10/17/2006,10/26/2006,10/23/2006,1,1,1
759095,10/24/2006,10/29/2006,10/24/2006,06-05-11,10/30/2006,1,1,1
796804,10/31/2006,06-02-11,10/31/2006,06-12-11,06-09-11,1,1,1
243198,06-07-11,06-07-11,06-07-11,11/18/2006,11/15/2006,1,1,1
560171,11/14/2006,11/24/2006,11/14/2006,11/27/2006,11/21/2006,1,1,1
683513,11/21/2006,11/21/2006,11/21/2006,06-04-12,11/25/2006,1,1,1
821906,11/28/2006,11/28/2006,11/28/2006,06-10-12,06-01-12,1,1,1
109741,06-05-12,06-05-12,06-05-12,12/16/2006,06-10-12,1,1,1
186753,06-12-12,06-12-12,06-12-12,12/19/2006,06-12-12,1,1,0
782357,12/19/2006,12/20/2006,12/19/2006,12/28/2006,12/24/2006,1,1,1
180416,12/26/2006,12/26/2006,12/26/2006,07-03-10,07-04-10,0,1,1
609115,07-02-10,07-02-10,07-02-10,10/13/2007,07-03-10,1,1,1
406296,07-09-10,07-09-10,07-09-10,10/17/2007,10/17/2007,1,1,1
456081,10/16/2007,10/16/2007,10/16/2007,10/27/2007,10/18/2007,1,1,1
268636,10/23/2007,07-01-11,10/23/2007,10/30/2007,10/26/2007,1,1,1
9449,10/30/2007,10/30/2007,10/30/2007,11/13/2007,10/30/2007,1,1,1
293323,07-06-11,07-06-11,07-06-11,11/20/2007,11/15/2007,1,1,1
94392,11/13/2007,11/20/2007,11/13/2007,11/27/2007,11/21/2007,1,1,1
327593,11/20/2007,11/22/2007,11/20/2007,07-03-12,11/24/2007,1,1,1
607189,11/27/2007,07-03-12,11/27/2007,07-11-12,11/27/2007,1,1,1
149897,07-04-12,07-04-12,07-04-12,07-12-12,07-11-12,1,1,1
466884,07-11-12,07-11-12,07-11-12,12/20/2007,07-11-12,1,1,1
271167,12/18/2007,12/22/2007,12/18/2007,12/31/2007,12/25/2007,1,1,1
958746,06-10-10,10/20/2006,06-10-10,06-01-10,10/14/2006,1,1,1
363657,10/17/2006,10/17/2006,10/17/2006,10/24/2006,10/23/2006,1,1,1
764214,10/24/2006,06-02-11,10/24/2006,06-05-11,10/29/2006,1,1,1
66033,10/31/2006,10/31/2006,10/31/2006,06-12-11,06-03-11,1,1,1
86385,06-07-11,06-08-11,06-07-11,06-12-11,06-11-11,1,1,1
485943,11/14/2006,11/23/2006,11/14/2006,11/26/2006,11/21/2006,1,1,1
550692,11/21/2006,11/21/2006,11/21/2006,11/20/2006,11/29/2006,0,1,1
552258,11/28/2006,11/28/2006,11/28/2006,06-06-12,11/29/2006,1,1,1
236244,06-05-12,06-09-12,06-05-12,12/19/2006,06-11-12,1,1,1
586733,06-12-12,12/15/2006,06-12-12,12/21/2006,12/16/2006,1,1,1
31783,12/19/2006,12/19/2006,12/19/2006,12/30/2006,12/28/2006,1,1,1
767385,12/26/2006,12/26/2006,12/26/2006,07-08-10,07-01-10,1,1,1
651794,07-02-10,07-05-10,07-02-10,10/15/2007,07-06-10,1,1,1
861401,07-09-10,07-09-10,07-09-10,10/15/2007,10/16/2007,0,1,1
94025,10/16/2007,10/23/2007,10/16/2007,10/25/2007,10/24/2007,1,1,1
883836,10/23/2007,10/27/2007,10/23/2007,10/29/2007,07-01-11,0,1,1
569667,10/30/2007,07-01-11,10/30/2007,07-09-11,10/31/2007,1,1,1
588328,07-06-11,07-10-11,07-06-11,07-11-11,07-06-11,1,1,1
187429,11/13/2007,11/15/2007,11/13/2007,11/25/2007,11/17/2007,1,1,1
946108,11/20/2007,11/26/2007,11/20/2007,11/27/2007,11/27/2007,1,1,1
922785,11/27/2007,11/29/2007,11/27/2007,07-10-12,07-03-12,1,1,1
19529,07-04-12,07-10-12,07-04-12,07-11-12,07-05-12,1,1,1
653609,07-11-12,07-11-12,07-11-12,12/21/2007,12/14/2007,1,1,0
886389,12/18/2007,12/18/2007,12/18/2007,12/29/2007,12/26/2007,1,1,1
366612,06-10-10,06-10-10,06-10-10,10/16/2006,10/16/2006,1,1,1
791091,10/17/2006,10/22/2006,10/17/2006,10/30/2006,10/18/2006,1,1,1
866710,10/24/2006,10/29/2006,10/24/2006,06-03-11,06-02-11,1,1,1
215486,10/31/2006,10/31/2006,10/31/2006,06-08-11,06-08-11,1,1,1
558223,06-07-11,11/16/2006,06-07-11,11/18/2006,06-07-11,1,1,1
61791,11/14/2006,11/14/2006,11/14/2006,11/21/2006,11/14/2006,1,1,1
718197,11/21/2006,11/28/2006,11/21/2006,06-03-12,11/24/2006,1,1,1
382169,11/28/2006,11/28/2006,11/28/2006,06-08-12,06-05-12,1,1,1
821494,06-05-12,06-09-12,06-05-12,12/17/2006,06-11-12,1,1,1
14243,06-12-12,12/14/2006,06-12-12,12/20/2006,06-12-12,1,1,1
99870,12/19/2006,12/29/2006,12/19/2006,12/26/2006,12/28/2006,0,1,1
435102,12/26/2006,07-02-10,12/26/2006,07-08-10,07-01-10,1,1,1
386221,07-02-10,07-11-10,07-02-10,07-08-10,07-02-10,1,0,1
9836,07-09-10,07-09-10,07-09-10,10/17/2007,07-10-10,1,1,1
25218,10/16/2007,10/16/2007,10/16/2007,10/21/2007,10/18/2007,1,1,1
290850,10/23/2007,10/23/2007,10/23/2007,07-06-11,10/30/2007,1,1,1
881616,10/30/2007,07-01-11,10/30/2007,07-07-11,07-08-11,0,1,1
274215,07-06-11,11/13/2007,07-06-11,11/19/2007,07-09-11,1,1,1
727455,11/13/2007,11/19/2007,11/13/2007,11/25/2007,11/22/2007,1,1,1
769297,11/20/2007,11/20/2007,11/20/2007,11/29/2007,11/22/2007,1,1,1
539429,11/27/2007,11/29/2007,11/27/2007,07-04-12,07-06-12,0,1,1
287912,07-04-12,07-12-12,07-04-12,12/18/2007,07-12-12,1,1,1
487649,07-11-12,07-11-12,07-11-12,12/16/2007,07-11-12,1,1,0
109274,12/18/2007,12/18/2007,12/18/2007,12/30/2007,12/19/2007,1,1,1
426964,06-10-10,06-10-10,06-10-10,10/17/2006,06-10-10,1,1,1
712844,10/17/2006,10/27/2006,10/17/2006,10/25/2006,10/19/2006,1,0,1
734183,10/24/2006,10/24/2006,10/24/2006,06-05-11,10/30/2006,1,1,1
250758,10/31/2006,10/31/2006,10/31/2006,06-08-11,06-04-11,1,1,1
853541,06-07-11,06-11-11,06-07-11,06-12-11,06-07-11,1,0,1
264183,11/14/2006,11/14/2006,11/14/2006,11/20/2006,11/15/2006,1,1,0
267619,11/21/2006,11/21/2006,11/21/2006,11/26/2006,11/29/2006,0,1,1
108595,11/28/2006,06-06-12,11/28/2006,06-09-12,11/30/2006,1,1,1
656571,06-05-12,12/15/2006,06-05-12,06-12-12,06-09-12,1,1,1
35039,06-12-12,06-12-12,06-12-12,12/23/2006,12/21/2006,1,1,1
798999,12/19/2006,12/19/2006,12/19/2006,12/30/2006,12/21/2006,1,1,1
893743,12/26/2006,12/29/2006,12/26/2006,07-03-10,12/31/2006,1,1,1
242366,07-02-10,07-02-10,07-02-10,07-09-10,07-02-10,1,1,1
779135,07-09-10,07-09-10,07-09-10,10/19/2007,10/18/2007,1,1,1
399185,10/16/2007,10/16/2007,10/16/2007,10/21/2007,10/17/2007,1,1,1
647523,10/23/2007,10/31/2007,10/23/2007,07-04-11,10/26/2007,1,1,1
975244,10/30/2007,10/30/2007,10/30/2007,07-05-11,07-03-11,1,1,1
188671,07-06-11,07-06-11,07-06-11,11/18/2007,11/15/2007,1,1,1
886108,11/13/2007,11/21/2007,11/13/2007,11/22/2007,11/21/2007,1,1,1
482544,11/20/2007,11/22/2007,11/20/2007,07-04-12,11/20/2007,1,1,1
68157,11/27/2007,07-04-12,11/27/2007,07-06-12,07-06-12,1,1,1
222447,07-04-12,07-04-12,07-04-12,07-10-12,07-06-12,1,1,1
840397,07-11-12,12/20/2007,07-11-12,12/25/2007,12/14/2007,1,1,1
535831,12/18/2007,12/22/2007,12/18/2007,12/26/2007,12/18/2007,1,1,1
683993,06-10-10,10/13/2006,06-10-10,10/15/2006,10/17/2006,0,1,1
870999,10/17/2006,10/23/2006,10/17/2006,10/30/2006,10/17/2006,1,1,1
171946,10/24/2006,10/24/2006,10/24/2006,06-06-11,06-01-11,1,1,1
522808,10/31/2006,06-04-11,10/31/2006,06-07-11,06-03-11,1,1,1
49686,06-07-11,06-07-11,06-07-11,11/14/2006,06-12-11,1,1,1
130806,11/14/2006,11/20/2006,11/14/2006,11/19/2006,11/19/2006,1,1,1
436117,11/21/2006,11/21/2006,11/21/2006,11/29/2006,11/22/2006,1,1,1
69239,11/28/2006,06-05-12,11/28/2006,06-07-12,06-07-12,1,1,1
546883,06-05-12,06-09-12,06-05-12,12/13/2006,12/14/2006,0,1,1
82284,06-12-12,06-12-12,06-12-12,12/22/2006,12/19/2006,1,1,1
757359,12/19/2006,12/19/2006,12/19/2006,12/31/2006,12/25/2006,1,1,1
876339,12/26/2006,07-05-10,12/26/2006,07-04-10,07-01-10,1,1,1
482042,07-02-10,07-06-10,07-02-10,07-08-10,07-09-10,0,1,1
513089,07-09-10,10/14/2007,07-09-10,10/23/2007,10/15/2007,1,1,1
901604,10/16/2007,10/16/2007,10/16/2007,10/28/2007,10/18/2007,1,1,1
509600,10/23/2007,10/23/2007,10/23/2007,10/28/2007,10/31/2007,0,1,1
818847,10/30/2007,07-06-11,10/30/2007,11/13/2007,07-08-11,1,1,1
801702,07-06-11,07-06-11,07-06-11,07-11-11,07-10-11,1,1,1
174819,11/13/2007,11/15/2007,11/13/2007,11/22/2007,11/13/2007,1,1,1
976895,11/20/2007,11/20/2007,11/20/2007,11/29/2007,11/26/2007,1,1,1
6333,11/27/2007,07-03-12,11/27/2007,07-04-12,07-02-12,1,1,1
433046,07-04-12,07-04-12,07-04-12,12/16/2007,07-12-12,1,1,1
876139,07-11-12,12/15/2007,07-11-12,12/25/2007,12/15/2007,1,0,1
369105,12/18/2007,12/28/2007,12/18/2007,12/31/2007,12/22/2007,1,1,1
30858,06-10-10,10/18/2006,06-10-10,10/21/2006,10/14/2006,1,1,1
809804,10/17/2006,10/24/2006,10/17/2006,10/26/2006,10/17/2006,1,1,1
645844,10/24/2006,10/24/2006,10/24/2006,06-01-11,10/27/2006,1,1,0
169625,10/31/2006,10/31/2006,10/31/2006,11/13/2006,10/31/2006,1,1,0
210341,06-07-11,06-12-11,06-07-11,11/14/2006,06-09-11,1,1,1
50607,11/14/2006,11/14/2006,11/14/2006,11/21/2006,11/18/2006,1,1,1
481190,11/21/2006,11/21/2006,11/21/2006,11/29/2006,11/24/2006,1,1,1
116301,11/28/2006,11/28/2006,11/28/2006,06-06-12,11/28/2006,1,1,1
196742,06-05-12,06-05-12,06-05-12,12/19/2006,06-11-12,1,1,1
370897,06-12-12,12/19/2006,06-12-12,12/26/2006,12/18/2006,1,1,1
467967,12/19/2006,12/29/2006,12/19/2006,12/24/2006,12/23/2006,1,1,1
767129,12/26/2006,12/29/2006,12/26/2006,12/31/2006,12/29/2006,1,1,1
610974,07-02-10,07-02-10,07-02-10,10/13/2007,07-09-10,1,1,1
739973,07-09-10,07-11-10,07-09-10,10/20/2007,07-10-10,1,1,1
452185,10/16/2007,10/16/2007,10/16/2007,10/25/2007,10/20/2007,1,1,1
572364,10/23/2007,10/29/2007,10/23/2007,10/31/2007,10/30/2007,1,1,1
387422,10/30/2007,10/30/2007,10/30/2007,07-12-11,07-03-11,1,1,1
749204,07-06-11,07-06-11,07-06-11,07-11-11,07-06-11,1,1,1
726141,11/13/2007,11/13/2007,11/13/2007,11/25/2007,11/16/2007,1,1,1
705896,11/20/2007,11/22/2007,11/20/2007,11/25/2007,11/22/2007,1,1,1
102077,11/27/2007,11/27/2007,11/27/2007,07-09-12,07-06-12,1,1,1
627657,07-04-12,07-04-12,07-04-12,12/15/2007,07-04-12,1,1,1
981546,07-11-12,12/17/2007,07-11-12,12/16/2007,07-11-12,1,1,1
205871,12/18/2007,12/18/2007,12/18/2007,12/30/2007,12/18/2007,1,1,1
507715,06-10-10,06-11-10,06-10-10,10/22/2006,06-10-10,1,1,1
512650,10/17/2006,10/25/2006,10/17/2006,10/30/2006,10/22/2006,1,1,1
365320,10/24/2006,10/28/2006,10/24/2006,06-07-11,10/26/2006,1,1,1
576715,10/31/2006,06-04-11,10/31/2006,11/13/2006,06-06-11,1,1,1
940711,06-07-11,06-07-11,06-07-11,11/17/2006,06-11-11,1,1,0
669368,11/14/2006,11/14/2006,11/14/2006,11/24/2006,11/21/2006,1,0,1
372780,11/21/2006,11/21/2006,11/21/2006,06-03-12,11/25/2006,1,1,1
149810,11/28/2006,06-06-12,11/28/2006,06-08-12,11/30/2006,1,1,1
662543,06-05-12,12/13/2006,06-05-12,12/18/2006,06-06-12,1,1,1
560405,06-12-12,06-12-12,06-12-12,12/20/2006,12/16/2006,1,1,1
202921,12/19/2006,12/20/2006,12/19/2006,12/29/2006,12/26/2006,1,1,1
693581,12/26/2006,12/27/2006,12/26/2006,07-01-10,07-02-10,0,1,1
609309,07-02-10,07-05-10,07-02-10,07-09-10,07-08-10,1,0,1
6376,07-09-10,07-09-10,07-09-10,10/16/2007,10/16/2007,1,1,1
757172,10/16/2007,10/18/2007,10/16/2007,10/27/2007,10/23/2007,1,1,1
663900,10/23/2007,10/23/2007,10/23/2007,10/29/2007,10/27/2007,1,1,1
182925,10/30/2007,07-02-11,10/30/2007,07-05-11,07-01-11,1,1,1
742940,07-06-11,07-11-11,07-06-11,11/16/2007,07-10-11,1,1,1
254344,11/13/2007,11/23/2007,11/13/2007,11/24/2007,11/17/2007,1,1,1
376990,11/20/2007,11/20/2007,11/20/2007,11/26/2007,11/22/2007,1,0,1
766754,11/27/2007,07-05-12,11/27/2007,07-03-12,07-02-12,1,1,1
873917,07-04-12,07-04-12,07-04-12,07-10-12,12/13/2007,0,1,1
871255,07-11-12,12/17/2007,07-11-12,12/17/2007,12/14/2007,1,1,1
87551,12/18/2007,12/24/2007,12/18/2007,12/25/2007,12/26/2007,0,1,1
574417,06-10-10,10/14/2006,06-10-10,10/21/2006,10/19/2006,1,1,1
633357,10/17/2006,10/21/2006,10/17/2006,10/30/2006,10/26/2006,1,1,1
316884,10/24/2006,10/24/2006,10/24/2006,06-01-11,10/27/2006,1,1,1
249470,10/31/2006,10/31/2006,10/31/2006,06-06-11,06-01-11,1,1,1
43964,06-07-11,06-07-11,06-07-11,06-12-11,06-07-11,1,1,1
555360,11/14/2006,11/17/2006,11/14/2006,11/27/2006,11/21/2006,1,1,1
431017,11/21/2006,11/22/2006,11/21/2006,06-03-12,11/25/2006,1,1,1
962933,11/28/2006,11/28/2006,11/28/2006,06-04-12,06-03-12,1,1,1
709620,06-05-12,06-09-12,06-05-12,12/18/2006,06-06-12,1,1,1
31856,06-12-12,12/14/2006,06-12-12,12/17/2006,12/16/2006,1,1,1
468830,12/19/2006,12/21/2006,12/19/2006,12/28/2006,12/20/2006,1,0,1
97008,12/26/2006,07-02-10,12/26/2006,07-09-10,07-01-10,1,1,0
679113,07-02-10,07-12-10,07-02-10,07-12-10,07-04-10,1,1,1
477945,07-09-10,07-11-10,07-09-10,10/14/2007,07-10-10,1,1,1
220177,10/16/2007,10/21/2007,10/16/2007,10/21/2007,10/20/2007,1,1,1
426659,10/23/2007,07-02-11,10/23/2007,10/31/2007,10/26/2007,1,1,1
443959,10/30/2007,10/30/2007,10/30/2007,07-08-11,07-02-11,1,1,1
219860,07-06-11,07-06-11,07-06-11,11/18/2007,11/14/2007,1,1,1
554018,11/13/2007,11/17/2007,11/13/2007,11/20/2007,11/22/2007,0,1,1
52045,11/20/2007,11/24/2007,11/20/2007,07-01-12,11/25/2007,1,1,1
832588,11/27/2007,11/27/2007,11/27/2007,07-02-12,07-04-12,0,1,1
635592,07-04-12,07-04-12,07-04-12,12/14/2007,07-12-12,1,1,1
996536,07-11-12,07-11-12,07-11-12,12/22/2007,12/15/2007,1,1,1
664144,12/18/2007,12/23/2007,12/18/2007,12/30/2007,12/27/2007,1,1,1
482504,06-10-10,06-10-10,06-10-10,10/22/2006,10/19/2006,1,0,1
461006,10/17/2006,10/23/2006,10/17/2006,10/26/2006,10/17/2006,1,1,1
922348,10/24/2006,10/24/2006,10/24/2006,06-01-11,10/25/2006,1,1,1
560429,10/31/2006,10/31/2006,10/31/2006,06-11-11,06-06-11,1,1,1
676302,06-07-11,06-07-11,06-07-11,11/17/2006,11/15/2006,1,1,1
745901,11/14/2006,11/18/2006,11/14/2006,11/28/2006,11/20/2006,1,1,1
372121,11/21/2006,11/21/2006,11/21/2006,06-01-12,11/21/2006,1,1,1
900273,11/28/2006,06-02-12,11/28/2006,06-05-12,06-05-12,1,1,1
844163,06-05-12,06-12-12,06-05-12,12/19/2006,06-10-12,1,1,1
727990,06-12-12,12/19/2006,06-12-12,12/20/2006,12/18/2006,1,0,1
387785,12/19/2006,12/23/2006,12/19/2006,12/30/2006,12/26/2006,1,0,1
23156,12/26/2006,12/26/2006,12/26/2006,07-02-10,07-03-10,0,1,1
861393,07-02-10,07-02-10,07-02-10,10/15/2007,07-11-10,1,1,0
644637,07-09-10,07-09-10,07-09-10,10/21/2007,07-12-10,1,1,1
917400,10/16/2007,10/16/2007,10/16/2007,10/29/2007,10/23/2007,1,1,1
354432,10/23/2007,10/23/2007,10/23/2007,07-06-11,10/23/2007,1,1,1
893337,10/30/2007,10/30/2007,10/30/2007,07-04-11,07-08-11,0,1,1
925591,07-06-11,07-06-11,07-06-11,11/19/2007,07-09-11,1,1,1
144375,11/13/2007,11/13/2007,11/13/2007,11/20/2007,11/22/2007,0,1,1
175901,11/20/2007,11/23/2007,11/20/2007,11/29/2007,11/24/2007,1,1,1
848502,11/27/2007,11/27/2007,11/27/2007,07-11-12,07-02-12,1,1,1
833610,07-04-12,07-12-12,07-04-12,12/16/2007,07-08-12,1,1,1
565599,07-11-12,07-11-12,07-11-12,12/20/2007,12/20/2007,1,1,1
391432,12/18/2007,12/21/2007,12/18/2007,12/25/2007,12/23/2007,1,1,1
355081,06-10-10,10/16/2006,06-10-10,10/18/2006,10/15/2006,1,1,1
319560,10/17/2006,10/27/2006,10/17/2006,10/28/2006,10/25/2006,1,1,1
542589,10/24/2006,10/24/2006,10/24/2006,06-02-11,10/31/2006,1,1,1
347100,10/31/2006,10/31/2006,10/31/2006,06-06-11,06-09-11,0,1,1
340652,06-07-11,06-07-11,06-07-11,11/16/2006,06-08-11,1,1,1
764473,11/14/2006,11/14/2006,11/14/2006,11/22/2006,11/23/2006,0,1,1
74259,11/21/2006,11/21/2006,11/21/2006,11/30/2006,11/25/2006,1,1,1
1496,11/28/2006,06-01-12,11/28/2006,06-03-12,11/30/2006,1,1,1
895853,06-05-12,06-05-12,06-05-12,06-11-12,06-08-12,1,1,1
306406,06-12-12,06-12-12,06-12-12,12/21/2006,12/20/2006,1,1,1
850272,12/19/2006,12/29/2006,12/19/2006,12/24/2006,12/25/2006,0,1,1
457287,12/26/2006,12/30/2006,12/26/2006,07-02-10,12/28/2006,1,1,1
21721,07-02-10,07-06-10,07-02-10,07-12-10,07-10-10,1,1,1
477401,07-09-10,07-09-10,07-09-10,10/20/2007,07-09-10,1,1,1
919028,10/16/2007,10/19/2007,10/16/2007,10/21/2007,10/23/2007,0,1,1
885676,10/23/2007,10/23/2007,10/23/2007,07-01-11,10/23/2007,1,1,1
505427,10/30/2007,10/30/2007,10/30/2007,07-10-11,07-05-11,1,1,1
263603,07-06-11,07-06-11,07-06-11,11/15/2007,07-11-11,1,1,1
529124,11/13/2007,11/13/2007,11/13/2007,11/23/2007,11/22/2007,1,1,1
169783,11/20/2007,11/21/2007,11/20/2007,11/26/2007,11/20/2007,1,1,1
60898,11/27/2007,11/29/2007,11/27/2007,07-10-12,07-02-12,1,1,1
683385,07-04-12,07-05-12,07-04-12,07-09-12,07-07-12,1,1,1
394977,07-11-12,12/13/2007,07-11-12,12/17/2007,12/19/2007,0,1,1
107763,12/18/2007,12/18/2007,12/18/2007,12/26/2007,12/22/2007,1,1,1
719447,12/25/2007,12/25/2007,12/25/2007,12/31/2007,12/30/2007,1,1,1
615469,06-10-10,06-10-10,06-10-10,10/20/2006,06-12-10,1,0,1
212448,10/17/2006,10/17/2006,10/17/2006,10/31/2006,10/26/2006,1,1,1
865937,10/24/2006,10/24/2006,10/24/2006,06-01-11,06-01-11,1,0,1
470391,10/31/2006,10/31/2006,10/31/2006,06-09-11,06-02-11,1,1,1
877056,06-07-11,06-09-11,06-07-11,11/19/2006,11/13/2006,1,1,1
424469,11/14/2006,11/17/2006,11/14/2006,11/27/2006,11/21/2006,1,0,1
681915,11/21/2006,11/26/2006,11/21/2006,11/30/2006,11/24/2006,1,1,1
151683,11/28/2006,06-02-12,11/28/2006,06-11-12,11/30/2006,1,1,1
551946,06-05-12,12/13/2006,06-05-12,12/17/2006,06-11-12,1,1,1
236668,06-12-12,06-12-12,06-12-12,12/22/2006,12/14/2006,1,1,1
817722,12/19/2006,12/20/2006,12/19/2006,12/26/2006,12/27/2006,0,1,1
590532,12/26/2006,12/26/2006,12/26/2006,07-06-10,12/26/2006,1,1,1
568667,07-02-10,07-02-10,07-02-10,10/16/2007,07-07-10,1,1,1
882992,07-09-10,07-09-10,07-09-10,10/23/2007,10/17/2007,1,1,1
762919,10/16/2007,10/18/2007,10/16/2007,10/26/2007,10/20/2007,1,1,1
994030,10/23/2007,10/23/2007,10/23/2007,10/28/2007,10/26/2007,1,1,1
528598,10/30/2007,10/30/2007,10/30/2007,07-08-11,07-02-11,1,1,1
141335,07-06-11,07-10-11,07-06-11,11/17/2007,07-11-11,1,1,1
687734,11/13/2007,11/14/2007,11/13/2007,11/24/2007,11/19/2007,1,1,1
589777,11/20/2007,11/20/2007,11/20/2007,07-03-12,11/24/2007,1,1,1
784097,11/27/2007,11/27/2007,11/27/2007,07-08-12,07-04-12,1,1,1
99160,07-04-12,07-11-12,07-04-12,07-10-12,07-05-12,1,1,1
146184,07-11-12,12/17/2007,07-11-12,12/19/2007,12/16/2007,1,0,1
516507,12/18/2007,12/20/2007,12/18/2007,12/29/2007,12/20/2007,1,1,1
976777,06-10-10,06-10-10,06-10-10,10/23/2006,10/17/2006,1,1,1
637711,10/17/2006,10/17/2006,10/17/2006,10/30/2006,10/21/2006,1,0,1
947356,10/24/2006,10/25/2006,10/24/2006,10/31/2006,06-02-11,0,1,1
125211,10/31/2006,06-04-11,10/31/2006,11/13/2006,06-06-11,1,1,1
428252,06-07-11,06-07-11,06-07-11,11/18/2006,06-10-11,1,1,1
210243,11/14/2006,11/17/2006,11/14/2006,11/24/2006,11/23/2006,1,1,1
172522,11/21/2006,11/21/2006,11/21/2006,11/29/2006,11/24/2006,1,1,1
263023,11/28/2006,11/28/2006,11/28/2006,06-05-12,06-02-12,1,1,1
212585,06-05-12,06-05-12,06-05-12,12/15/2006,06-09-12,1,1,1
663350,06-12-12,06-12-12,06-12-12,12/17/2006,12/14/2006,1,1,1
259142,12/19/2006,12/19/2006,12/19/2006,12/24/2006,12/19/2006,1,1,1
885077,12/26/2006,12/26/2006,12/26/2006,07-02-10,12/29/2006,1,1,1
604008,07-02-10,07-10-10,07-02-10,07-11-10,07-08-10,1,1,1
318867,07-09-10,07-11-10,07-09-10,10/23/2007,10/14/2007,1,1,1
