20010626,01-06-26,2001/06/26,3,Tuesday,26,Weekday,26,June,6,N,2,2001,2001-06,2001Q2,12,4,2001,FY2001-12,FY2001Q4
20010627,01-06-27,2001/06/27,4,Wednesday,27,Weekday,26,June,6,N,2,2001,2001-06,2001Q2,12,4,2001,FY2001-12,FY2001Q4
20010628,01-06-28,2001/06/28,5,Thursday,28,Weekday,26,June,6,N,2,2001,2001-06,2001Q2,12,4,2001,FY2001-12,FY2001Q4
20010629,01-06-29,2001/06/29,6,Friday,29,Weekend,26,June,6,N,2,2001,2001-06,2001Q2,12,4,2001,FY2001-12,FY2001Q4
20010630,01-06-30,2001/06/30,7,Saturday,30,Weekend,26,June,6,Y,2,2001,2001-06,2001Q2,12,4,2001,FY2001-12,FY2001Q4
20010701,01-07-01,2001/07/01,1,Sunday,1,Weekday,27,July,7,N,3,2001,2001-07,2001Q3,1,1,2002,FY2002-01,FY2002Q1
20010702,01-07-02,2001/07/02,2,Monday,2,Weekday,27,July,7,N,3,2001,2001-07,2001Q3,1,1,2002,FY2002-01,FY2002Q1
20010703,01-07-03,2001/07/03,3,Tuesday,3,Weekday,27,July,7,N,3,2001,2001-07,2001Q3,1,1,2002,FY2002-01,FY2002Q1
20010704,01-07-04,2001/07/04,4,Wednesday,4,Weekday,27,July,7,N,3,2001,2001-07,2001Q3,1,1,2002,FY2002-01,FY2002Q1
20010705,01-07-05,2001/07/05,5,Thursday,5,Weekday,27,July,7,N,3,2001,2001-07,2001Q3,1,1,2002,FY2002-01,FY2002Q1
20010706,01-07-06,2001/07/06,6,Friday,6,Weekend,27,July,7,N,3,2001,2001-07,2001Q3,1,1,2002,FY2002-01,FY2002Q1
20010707,01-07-07,2001/07/07,7,Saturday,7,Weekend,27,July,7,N,3,2001,2001-07,2001Q3,1,1,2002,FY2002-01,FY2002Q1
20010708,01-07-08,2001/07/08,1,Sunday,8,Weekday,28,July,7,N,3,2001,2001-07,2001Q3,1,1,2002,FY2002-01,FY2002Q1
20010709,01-07-09,2001/07/09,2,Monday,9,Weekday,28,July,7,N,3,2001,2001-07,2001Q3,1,1,2002,FY2002-01,FY2002Q1
20010710,01-07-10,2001/07/10,3,Tuesday,10,Weekday,28,July,7,N,3,2001,2001-07,2001Q3,1,1,2002,FY2002-01,FY2002Q1
20010711,01-07-11,2001/07/11,4,Wednesday,11,Weekday,28,July,7,N,3,2001,2001-07,2001Q3,1,1,2002,FY2002-01,FY2002Q1
20010712,01-07-12,2001/07/12,5,Thursday,12,Weekday,28,July,7,N,3,2001,2001-07,2001Q3,1,1,2002,FY2002-01,FY2002Q1
20010713,01-07-13,2001/07/13,6,Friday,13,Weekend,28,July,7,N,3,2001,2001-07,2001Q3,1,1,2002,FY2002-01,FY2002Q1
20010714,01-07-14,2001/07/14,7,Saturday,14,Weekend,28,July,7,N,3,2001,2001-07,2001Q3,1,1,2002,FY2002-01,FY2002Q1
20010715,01-07-15,2001/07/15,1,Sunday,15,Weekday,29,July,7,N,3,2001,2001-07,2001Q3,1,1,2002,FY2002-01,FY2002Q1
20010716,01-07-16,2001/07/16,2,Monday,16,Weekday,29,July,7,N,3,2001,2001-07,2001Q3,1,1,2002,FY2002-01,FY2002Q1
20010717,01-07-17,2001/07/17,3,Tuesday,17,Weekday,29,July,7,N,3,2001,2001-07,2001Q3,1,1,2002,FY2002-01,FY2002Q1
20010718,01-07-18,2001/07/18,4,Wednesday,18,Weekday,29,July,7,N,3,2001,2001-07,2001Q3,1,1,2002,FY2002-01,FY2002Q1
20010719,01-07-19,2001/07/19,5,Thursday,19,Weekday,29,July,7,N,3,2001,2001-07,2001Q3,1,1,2002,FY2002-01,FY2002Q1
20010720,01-07-20,2001/07/20,6,Friday,20,Weekend,29,July,7,N,3,2001,2001-07,2001Q3,1,1,2002,FY2002-01,FY2002Q1
20010721,01-07-21,2001/07/21,7,Saturday,21,Weekend,29,July,7,N,3,2001,2001-07,2001Q3,1,1,2002,FY2002-01,FY2002Q1
20010722,01-07-22,2001/07/22,1,Sunday,22,Weekday,30,July,7,N,3,2001,2001-07,2001Q3,1,1,2002,FY2002-01,FY2002Q1
20010723,01-07-23,2001/07/23,2,Monday,23,Weekday,30,July,7,N,3,2001,2001-07,2001Q3,1,1,2002,FY2002-01,FY2002Q1
20010724,01-07-24,2001/07/24,3,Tuesday,24,Weekday,30,July,7,N,3,2001,2001-07,2001Q3,1,1,2002,FY2002-01,FY2002Q1
20010725,01-07-25,2001/07/25,4,Wednesday,25,Weekday,30,July,7,N,3,2001,2001-07,2001Q3,1,1,2002,FY2002-01,FY2002Q1
20010726,01-07-26,2001/07/26,5,Thursday,26,Weekday,30,July,7,N,3,2001,2001-07,2001Q3,1,1,2002,FY2002-01,FY2002Q1
20010727,01-07-27,2001/07/27,6,Friday,27,Weekend,30,July,7,N,3,2001,2001-07,2001Q3,1,1,2002,FY2002-01,FY2002Q1
20010728,01-07-28,2001/07/28,7,Saturday,28,Weekend,30,July,7,N,3,2001,2001-07,2001Q3,1,1,2002,FY2002-01,FY2002Q1
20010729,01-07-29,2001/07/29,1,Sunday,29,Weekday,31,July,7,N,3,2001,2001-07,2001Q3,1,1,2002,FY2002-01,FY2002Q1
20010730,01-07-30,2001/07/30,2,Monday,30,Weekday,31,July,7,N,3,2001,2001-07,2001Q3,1,1,2002,FY2002-01,FY2002Q1
20010731,01-07-31,2001/07/31,3,Tuesday,31,Weekday,31,July,7,Y,3,2001,2001-07,2001Q3,1,1,2002,FY2002-01,FY2002Q1
20010801,01-08-01,2001/08/01,4,Wednesday,1,Weekday,31,August,8,N,3,2001,2001-08,2001Q3,2,1,2002,FY2002-02,FY2002Q1
20010802,01-08-02,2001/08/02,5,Thursday,2,Weekday,31,August,8,N,3,2001,2001-08,2001Q3,2,1,2002,FY2002-02,FY2002Q1
20010803,01-08-03,2001/08/03,6,Friday,3,Weekend,31,August,8,N,3,2001,2001-08,2001Q3,2,1,2002,FY2002-02,FY2002Q1
20010804,01-08-04,2001/08/04,7,Saturday,4,Weekend,31,August,8,N,3,2001,2001-08,2001Q3,2,1,2002,FY2002-02,FY2002Q1
20010805,01-08-05,2001/08/05,1,Sunday,5,Weekday,32,August,8,N,3,2001,2001-08,2001Q3,2,1,2002,FY2002-02,FY2002Q1
20010806,01-08-06,2001/08/06,2,Monday,6,Weekday,32,August,8,N,3,2001,2001-08,2001Q3,2,1,2002,FY2002-02,FY2002Q1
20010807,01-08-07,2001/08/07,3,Tuesday,7,Weekday,32,August,8,N,3,2001,2001-08,2001Q3,2,1,2002,FY2002-02,FY2002Q1
20010808,01-08-08,2001/08/08,4,Wednesday,8,Weekday,32,August,8,N,3,2001,2001-08,2001Q3,2,1,2002,FY2002-02,FY2002Q1
20010809,01-08-09,2001/08/09,5,Thursday,9,Weekday,32,August,8,N,3,2001,2001-08,2001Q3,2,1,2002,FY2002-02,FY2002Q1
20010810,01-08-10,2001/08/10,6,Friday,10,Weekend,32,August,8,N,3,2001,2001-08,2001Q3,2,1,2002,FY2002-02,FY2002Q1
20010811,01-08-11,2001/08/11,7,Saturday,11,Weekend,32,August,8,N,3,2001,2001-08,2001Q3,2,1,2002,FY2002-02,FY2002Q1
20010812,01-08-12,2001/08/12,1,Sunday,12,Weekday,33,August,8,N,3,2001,2001-08,2001Q3,2,1,2002,FY2002-02,FY2002Q1
20010813,01-08-13,2001/08/13,2,Monday,13,Weekday,33,August,8,N,3,2001,2001-08,2001Q3,2,1,2002,FY2002-02,FY2002Q1
20010814,01-08-14,2001/08/14,3,Tuesday,14,Weekday,33,August,8,N,3,2001,2001-08,2001Q3,2,1,2002,FY2002-02,FY2002Q1
20010815,01-08-15,2001/08/15,4,Wednesday,15,Weekday,33,August,8,N,3,2001,2001-08,2001Q3,2,1,2002,FY2002-02,FY2002Q1
20010816,01-08-16,2001/08/16,5,Thursday,16,Weekday,33,August,8,N,3,2001,2001-08,2001Q3,2,1,2002,FY2002-02,FY2002Q1
20010817,01-08-17,2001/08/17,6,Friday,17,Weekend,33,August,8,N,3,2001,2001-08,2001Q3,2,1,2002,FY2002-02,FY2002Q1
20010818,01-08-18,2001/08/18,7,Saturday,18,Weekend,33,August,8,N,3,2001,2001-08,2001Q3,2,1,2002,FY2002-02,FY2002Q1
20010819,01-08-19,2001/08/19,1,Sunday,19,Weekday,34,August,8,N,3,2001,2001-08,2001Q3,2,1,2002,FY2002-02,FY2002Q1
20010820,01-08-20,2001/08/20,2,Monday,20,Weekday,34,August,8,N,3,2001,2001-08,2001Q3,2,1,2002,FY2002-02,FY2002Q1
20010821,01-08-21,2001/08/21,3,Tuesday,21,Weekday,34,August,8,N,3,2001,2001-08,2001Q3,2,1,2002,FY2002-02,FY2002Q1
20010822,01-08-22,2001/08/22,4,Wednesday,22,Weekday,34,August,8,N,3,2001,2001-08,2001Q3,2,1,2002,FY2002-02,FY2002Q1
20010823,01-08-23,2001/08/23,5,Thursday,23,Weekday,34,August,8,N,3,2001,2001-08,2001Q3,2,1,2002,FY2002-02,FY2002Q1
20010824,01-08-24,2001/08/24,6,Friday,24,Weekend,34,August,8,N,3,2001,2001-08,2001Q3,2,1,2002,FY2002-02,FY2002Q1
20010825,01-08-25,2001/08/25,7,Saturday,25,Weekend,34,August,8,N,3,2001,2001-08,2001Q3,2,1,2002,FY2002-02,FY2002Q1
20010826,01-08-26,2001/08/26,1,Sunday,26,Weekday,35,August,8,N,3,2001,2001-08,2001Q3,2,1,2002,FY2002-02,FY2002Q1
20010827,01-08-27,2001/08/27,2,Monday,27,Weekday,35,August,8,N,3,2001,2001-08,2001Q3,2,1,2002,FY2002-02,FY2002Q1
20010828,01-08-28,2001/08/28,3,Tuesday,28,Weekday,35,August,8,N,3,2001,2001-08,2001Q3,2,1,2002,FY2002-02,FY2002Q1
20010829,01-08-29,2001/08/29,4,Wednesday,29,Weekday,35,August,8,N,3,2001,2001-08,2001Q3,2,1,2002,FY2002-02,FY2002Q1
20010830,01-08-30,2001/08/30,5,Thursday,30,Weekday,35,August,8,N,3,2001,2001-08,2001Q3,2,1,2002,FY2002-02,FY2002Q1
20010831,01-08-31,2001/08/31,6,Friday,31,Weekend,35,August,8,Y,3,2001,2001-08,2001Q3,2,1,2002,FY2002-02,FY2002Q1
20010901,01-09-01,2001/09/01,7,Saturday,1,Weekend,35,September,9,N,3,2001,2001-09,2001Q3,3,1,2002,FY2002-03,FY2002Q1
20010902,01-09-02,2001/09/02,1,Sunday,2,Weekday,36,September,9,N,3,2001,2001-09,2001Q3,3,1,2002,FY2002-03,FY2002Q1
20010903,01-09-03,2001/09/03,2,Monday,3,Weekday,36,September,9,N,3,2001,2001-09,2001Q3,3,1,2002,FY2002-03,FY2002Q1
20010904,01-09-04,2001/09/04,3,Tuesday,4,Weekday,36,September,9,N,3,2001,2001-09,2001Q3,3,1,2002,FY2002-03,FY2002Q1
20010905,01-09-05,2001/09/05,4,Wednesday,5,Weekday,36,September,9,N,3,2001,2001-09,2001Q3,3,1,2002,FY2002-03,FY2002Q1
20010906,01-09-06,2001/09/06,5,Thursday,6,Weekday,36,September,9,N,3,2001,2001-09,2001Q3,3,1,2002,FY2002-03,FY2002Q1
20010907,01-09-07,2001/09/07,6,Friday,7,Weekend,36,September,9,N,3,2001,2001-09,2001Q3,3,1,2002,FY2002-03,FY2002Q1
20010908,01-09-08,2001/09/08,7,Saturday,8,Weekend,36,September,9,N,3,2001,2001-09,2001Q3,3,1,2002,FY2002-03,FY2002Q1
20010909,01-09-09,2001/09/09,1,Sunday,9,Weekday,37,September,9,N,3,2001,2001-09,2001Q3,3,1,2002,FY2002-03,FY2002Q1
20010910,01-09-10,2001/09/10,2,Monday,10,Weekday,37,September,9,N,3,2001,2001-09,2001Q3,3,1,2002,FY2002-03,FY2002Q1
20010911,01-09-11,2001/09/11,3,Tuesday,11,Weekday,37,September,9,N,3,2001,2001-09,2001Q3,3,1,2002,FY2002-03,FY2002Q1
20010912,01-09-12,2001/09/12,4,Wednesday,12,Weekday,37,September,9,N,3,2001,2001-09,2001Q3,3,1,2002,FY2002-03,FY2002Q1
20010913,01-09-13,2001/09/13,5,Thursday,13,Weekday,37,September,9,N,3,2001,2001-09,2001Q3,3,1,2002,FY2002-03,FY2002Q1
20010914,01-09-14,2001/09/14,6,Friday,14,Weekend,37,September,9,N,3,2001,2001-09,2001Q3,3,1,2002,FY2002-03,FY2002Q1
20010915,01-09-15,2001/09/15,7,Saturday,15,Weekend,37,September,9,N,3,2001,2001-09,2001Q3,3,1,2002,FY2002-03,FY2002Q1
20010916,01-09-16,2001/09/16,1,Sunday,16,Weekday,38,September,9,N,3,2001,2001-09,2001Q3,3,1,2002,FY2002-03,FY2002Q1
20010917,01-09-17,2001/09/17,2,Monday,17,Weekday,38,September,9,N,3,2001,2001-09,2001Q3,3,1,2002,FY2002-03,FY2002Q1
20010918,01-09-18,2001/09/18,3,Tuesday,18,Weekday,38,September,9,N,3,2001,2001-09,2001Q3,3,1,2002,FY2002-03,FY2002Q1
20010919,01-09-19,2001/09/19,4,Wednesday,19,Weekday,38,September,9,N,3,2001,2001-09,2001Q3,3,1,2002,FY2002-03,FY2002Q1
20010920,01-09-20,2001/09/20,5,Thursday,20,Weekday,38,September,9,N,3,2001,2001-09,2001Q3,3,1,2002,FY2002-03,FY2002Q1
20010921,01-09-21,2001/09/21,6,Friday,21,Weekend,38,September,9,N,3,2001,2001-09,2001Q3,3,1,2002,FY2002-03,FY2002Q1
20010922,01-09-22,2001/09/22,7,Saturday,22,Weekend,38,September,9,N,3,2001,2001-09,2001Q3,3,1,2002,FY2002-03,FY2002Q1
20010923,01-09-23,2001/09/23,1,Sunday,23,Weekday,39,September,9,N,3,2001,2001-09,2001Q3,3,1,2002,FY2002-03,FY2002Q1
20010924,01-09-24,2001/09/24,2,Monday,24,Weekday,39,September,9,N,3,2001,2001-09,2001Q3,3,1,2002,FY2002-03,FY2002Q1
20010925,01-09-25,2001/09/25,3,Tuesday,25,Weekday,39,September,9,N,3,2001,2001-09,2001Q3,3,1,2002,FY2002-03,FY2002Q1
20010926,01-09-26,2001/09/26,4,Wednesday,26,Weekday,39,September,9,N,3,2001,2001-09,2001Q3,3,1,2002,FY2002-03,FY2002Q1
20010927,01-09-27,2001/09/27,5,Thursday,27,Weekday,39,September,9,N,3,2001,2001-09,2001Q3,3,1,2002,FY2002-03,FY2002Q1
20010928,01-09-28,2001/09/28,6,Friday,28,Weekend,39,September,9,N,3,2001,2001-09,2001Q3,3,1,2002,FY2002-03,FY2002Q1
20010929,01-09-29,2001/09/29,7,Saturday,29,Weekend,39,September,9,N,3,2001,2001-09,2001Q3,3,1,2002,FY2002-03,FY2002Q1
20010930,01-09-30,2001/09/30,1,Sunday,30,Weekday,40,September,9,Y,3,2001,2001-09,2001Q3,3,1,2002,FY2002-03,FY2002Q1
20011001,01-10-01,2001/10/01,2,Monday,1,Weekday,40,October,10,N,4,2001,2001-10,2001Q4,4,2,2002,FY2002-04,FY2002Q2
20011002,01-10-02,2001/10/02,3,Tuesday,2,Weekday,40,October,10,N,4,2001,2001-10,2001Q4,4,2,2002,FY2002-04,FY2002Q2
20011003,01-10-03,2001/10/03,4,Wednesday,3,Weekday,40,October,10,N,4,2001,2001-10,2001Q4,4,2,2002,FY2002-04,FY2002Q2
20011004,01-10-04,2001/10/04,5,Thursday,4,Weekday,40,October,10,N,4,2001,2001-10,2001Q4,4,2,2002,FY2002-04,FY2002Q2
20011005,01-10-05,2001/10/05,6,Friday,5,Weekend,40,October,10,N,4,2001,2001-10,2001Q4,4,2,2002,FY2002-04,FY2002Q2
20011006,01-10-06,2001/10/06,7,Saturday,6,Weekend,40,October,10,N,4,2001,2001-10,2001Q4,4,2,2002,FY2002-04,FY2002Q2
20011007,01-10-07,2001/10/07,1,Sunday,7,Weekday,41,October,10,N,4,2001,2001-10,2001Q4,4,2,2002,FY2002-04,FY2002Q2
20011008,01-10-08,2001/10/08,2,Monday,8,Weekday,41,October,10,N,4,2001,2001-10,2001Q4,4,2,2002,FY2002-04,FY2002Q2
20011009,01-10-09,2001/10/09,3,Tuesday,9,Weekday,41,October,10,N,4,2001,2001-10,2001Q4,4,2,2002,FY2002-04,FY2002Q2
20011010,01-10-10,2001/10/10,4,Wednesday,10,Weekday,41,October,10,N,4,2001,2001-10,2001Q4,4,2,2002,FY2002-04,FY2002Q2
20011011,01-10-11,2001/10/11,5,Thursday,11,Weekday,41,October,10,N,4,2001,2001-10,2001Q4,4,2,2002,FY2002-04,FY2002Q2
20011012,01-10-12,2001/10/12,6,Friday,12,Weekend,41,October,10,N,4,2001,2001-10,2001Q4,4,2,2002,FY2002-04,FY2002Q2
20011013,01-10-13,2001/10/13,7,Saturday,13,Weekend,41,October,10,N,4,2001,2001-10,2001Q4,4,2,2002,FY2002-04,FY2002Q2
20011014,01-10-14,2001/10/14,1,Sunday,14,Weekday,42,October,10,N,4,2001,2001-10,2001Q4,4,2,2002,FY2002-04,FY2002Q2
20011015,01-10-15,2001/10/15,2,Monday,15,Weekday,42,October,10,N,4,2001,2001-10,2001Q4,4,2,2002,FY2002-04,FY2002Q2
20011016,01-10-16,2001/10/16,3,Tuesday,16,Weekday,42,October,10,N,4,2001,2001-10,2001Q4,4,2,2002,FY2002-04,FY2002Q2
20011017,01-10-17,2001/10/17,4,Wednesday,17,Weekday,42,October,10,N,4,2001,2001-10,2001Q4,4,2,2002,FY2002-04,FY2002Q2
20011018,01-10-18,2001/10/18,5,Thursday,18,Weekday,42,October,10,N,4,2001,2001-10,2001Q4,4,2,2002,FY2002-04,FY2002Q2
20011019,01-10-19,2001/10/19,6,Friday,19,Weekend,42,October,10,N,4,2001,2001-10,2001Q4,4,2,2002,FY2002-04,FY2002Q2
20011020,01-10-20,2001/10/20,7,Saturday,20,Weekend,42,October,10,N,4,2001,2001-10,2001Q4,4,2,2002,FY2002-04,FY2002Q2
20011021,01-10-21,2001/10/21,1,Sunday,21,Weekday,43,October,10,N,4,2001,2001-10,2001Q4,4,2,2002,FY2002-04,FY2002Q2
20011022,01-10-22,2001/10/22,2,Monday,22,Weekday,43,October,10,N,4,2001,2001-10,2001Q4,4,2,2002,FY2002-04,FY2002Q2
20011023,01-10-23,2001/10/23,3,Tuesday,23,Weekday,43,October,10,N,4,2001,2001-10,2001Q4,4,2,2002,FY2002-04,FY2002Q2
20011024,01-10-24,2001/10/24,4,Wednesday,24,Weekday,43,October,10,N,4,2001,2001-10,2001Q4,4,2,2002,FY2002-04,FY2002Q2
20011025,01-10-25,2001/10/25,5,Thursday,25,Weekday,43,October,10,N,4,2001,2001-10,2001Q4,4,2,2002,FY2002-04,FY2002Q2
20011026,01-10-26,2001/10/26,6,Friday,26,Weekend,43,October,10,N,4,2001,2001-10,2001Q4,4,2,2002,FY2002-04,FY2002Q2
20011027,01-10-27,2001/10/27,7,Saturday,27,Weekend,43,October,10,N,4,2001,2001-10,2001Q4,4,2,2002,FY2002-04,FY2002Q2
20011028,01-10-28,2001/10/28,1,Sunday,28,Weekday,44,October,10,N,4,2001,2001-10,2001Q4,4,2,2002,FY2002-04,FY2002Q2
20011029,01-10-29,2001/10/29,2,Monday,29,Weekday,44,October,10,N,4,2001,2001-10,2001Q4,4,2,2002,FY2002-04,FY2002Q2
20011030,01-10-30,2001/10/30,3,Tuesday,30,Weekday,44,October,10,N,4,2001,2001-10,2001Q4,4,2,2002,FY2002-04,FY2002Q2
20011031,01-10-31,2001/10/31,4,Wednesday,31,Weekday,44,October,10,Y,4,2001,2001-10,2001Q4,4,2,2002,FY2002-04,FY2002Q2
20011101,01-11-01,2001/11/01,5,Thursday,1,Weekday,44,November,11,N,4,2001,2001-11,2001Q4,5,2,2002,FY2002-05,FY2002Q2
20011102,01-11-02,2001/11/02,6,Friday,2,Weekend,44,November,11,N,4,2001,2001-11,2001Q4,5,2,2002,FY2002-05,FY2002Q2
20011103,01-11-03,2001/11/03,7,Saturday,3,Weekend,44,November,11,N,4,2001,2001-11,2001Q4,5,2,2002,FY2002-05,FY2002Q2
20011104,01-11-04,2001/11/04,1,Sunday,4,Weekday,45,November,11,N,4,2001,2001-11,2001Q4,5,2,2002,FY2002-05,FY2002Q2
20011105,01-11-05,2001/11/05,2,Monday,5,Weekday,45,November,11,N,4,2001,2001-11,2001Q4,5,2,2002,FY2002-05,FY2002Q2
20011106,01-11-06,2001/11/06,3,Tuesday,6,Weekday,45,November,11,N,4,2001,2001-11,2001Q4,5,2,2002,FY2002-05,FY2002Q2
20011107,01-11-07,2001/11/07,4,Wednesday,7,Weekday,45,November,11,N,4,2001,2001-11,2001Q4,5,2,2002,FY2002-05,FY2002Q2
20011108,01-11-08,2001/11/08,5,Thursday,8,Weekday,45,November,11,N,4,2001,2001-11,2001Q4,5,2,2002,FY2002-05,FY2002Q2
20011109,01-11-09,2001/11/09,6,Friday,9,Weekend,45,November,11,N,4,2001,2001-11,2001Q4,5,2,2002,FY2002-05,FY2002Q2
20011110,01-11-10,2001/11/10,7,Saturday,10,Weekend,45,November,11,N,4,2001,2001-11,2001Q4,5,2,2002,FY2002-05,FY2002Q2
20011111,01-11-11,2001/11/11,1,Sunday,11,Weekday,46,November,11,N,4,2001,2001-11,2001Q4,5,2,2002,FY2002-05,FY2002Q2
20011112,01-11-12,2001/11/12,2,Monday,12,Weekday,46,November,11,N,4,2001,2001-11,2001Q4,5,2,2002,FY2002-05,FY2002Q2
20011113,01-11-13,2001/11/13,3,Tuesday,13,Weekday,46,November,11,N,4,2001,2001-11,2001Q4,5,2,2002,FY2002-05,FY2002Q2
20011114,01-11-14,2001/11/14,4,Wednesday,14,Weekday,46,November,11,N,4,2001,2001-11,2001Q4,5,2,2002,FY2002-05,FY2002Q2
20011115,01-11-15,2001/11/15,5,Thursday,15,Weekday,46,November,11,N,4,2001,2001-11,2001Q4,5,2,2002,FY2002-05,FY2002Q2
20011116,01-11-16,2001/11/16,6,Friday,16,Weekend,46,November,11,N,4,2001,2001-11,2001Q4,5,2,2002,FY2002-05,FY2002Q2
20011117,01-11-17,2001/11/17,7,Saturday,17,Weekend,46,November,11,N,4,2001,2001-11,2001Q4,5,2,2002,FY2002-05,FY2002Q2
20011118,01-11-18,2001/11/18,1,Sunday,18,Weekday,47,November,11,N,4,2001,2001-11,2001Q4,5,2,2002,FY2002-05,FY2002Q2
20011119,01-11-19,2001/11/19,2,Monday,19,Weekday,47,November,11,N,4,2001,2001-11,2001Q4,5,2,2002,FY2002-05,FY2002Q2
20011120,01-11-20,2001/11/20,3,Tuesday,20,Weekday,47,November,11,N,4,2001,2001-11,2001Q4,5,2,2002,FY2002-05,FY2002Q2
20011121,01-11-21,2001/11/21,4,Wednesday,21,Weekday,47,November,11,N,4,2001,2001-11,2001Q4,5,2,2002,FY2002-05,FY2002Q2
20011122,01-11-22,2001/11/22,5,Thursday,22,Weekday,47,November,11,N,4,2001,2001-11,2001Q4,5,2,2002,FY2002-05,FY2002Q2
20011123,01-11-23,2001/11/23,6,Friday,23,Weekend,47,November,11,N,4,2001,2001-11,2001Q4,5,2,2002,FY2002-05,FY2002Q2
20011124,01-11-24,2001/11/24,7,Saturday,24,Weekend,47,November,11,N,4,2001,2001-11,2001Q4,5,2,2002,FY2002-05,FY2002Q2
20011125,01-11-25,2001/11/25,1,Sunday,25,Weekday,48,November,11,N,4,2001,2001-11,2001Q4,5,2,2002,FY2002-05,FY2002Q2
20011126,01-11-26,2001/11/26,2,Monday,26,Weekday,48,November,11,N,4,2001,2001-11,2001Q4,5,2,2002,FY2002-05,FY2002Q2
20011127,01-11-27,2001/11/27,3,Tuesday,27,Weekday,48,November,11,N,4,2001,2001-11,2001Q4,5,2,2002,FY2002-05,FY2002Q2
20011128,01-11-28,2001/11/28,4,Wednesday,28,Weekday,48,November,11,N,4,2001,2001-11,2001Q4,5,2,2002,FY2002-05,FY2002Q2
20011129,01-11-29,2001/11/29,5,Thursday,29,Weekday,48,November,11,N,4,2001,2001-11,2001Q4,5,2,2002,FY2002-05,FY2002Q2
20011130,01-11-30,2001/11/30,6,Friday,30,Weekend,48,November,11,Y,4,2001,2001-11,2001Q4,5,2,2002,FY2002-05,FY2002Q2
20011201,01-12-01,2001/12/01,7,Saturday,1,Weekend,48,December,12,N,4,2001,2001-12,2001Q4,6,2,2002,FY2002-06,FY2002Q2
20011202,01-12-02,2001/12/02,1,Sunday,2,Weekday,49,December,12,N,4,2001,2001-12,2001Q4,6,2,2002,FY2002-06,FY2002Q2
20011203,01-12-03,2001/12/03,2,Monday,3,Weekday,49,December,12,N,4,2001,2001-12,2001Q4,6,2,2002,FY2002-06,FY2002Q2
20011204,01-12-04,2001/12/04,3,Tuesday,4,Weekday,49,December,12,N,4,2001,2001-12,2001Q4,6,2,2002,FY2002-06,FY2002Q2
20011205,01-12-05,2001/12/05,4,Wednesday,5,Weekday,49,December,12,N,4,2001,2001-12,2001Q4,6,2,2002,FY2002-06,FY2002Q2
20011206,01-12-06,2001/12/06,5,Thursday,6,Weekday,49,December,12,N,4,2001,2001-12,2001Q4,6,2,2002,FY2002-06,FY2002Q2
20011207,01-12-07,2001/12/07,6,Friday,7,Weekend,49,December,12,N,4,2001,2001-12,2001Q4,6,2,2002,FY2002-06,FY2002Q2
20011208,01-12-08,2001/12/08,7,Saturday,8,Weekend,49,December,12,N,4,2001,2001-12,2001Q4,6,2,2002,FY2002-06,FY2002Q2
20011209,01-12-09,2001/12/09,1,Sunday,9,Weekday,50,December,12,N,4,2001,2001-12,2001Q4,6,2,2002,FY2002-06,FY2002Q2
20011210,01-12-10,2001/12/10,2,Monday,10,Weekday,50,December,12,N,4,2001,2001-12,2001Q4,6,2,2002,FY2002-06,FY2002Q2
20011211,01-12-11,2001/12/11,3,Tuesday,11,Weekday,50,December,12,N,4,2001,2001-12,2001Q4,6,2,2002,FY2002-06,FY2002Q2
20011212,01-12-12,2001/12/12,4,Wednesday,12,Weekday,50,December,12,N,4,2001,2001-12,2001Q4,6,2,2002,FY2002-06,FY2002Q2
20011213,01-12-13,2001/12/13,5,Thursday,13,Weekday,50,December,12,N,4,2001,2001-12,2001Q4,6,2,2002,FY2002-06,FY2002Q2
20011214,01-12-14,2001/12/14,6,Friday,14,Weekend,50,December,12,N,4,2001,2001-12,2001Q4,6,2,2002,FY2002-06,FY2002Q2
20011215,01-12-15,2001/12/15,7,Saturday,15,Weekend,50,December,12,N,4,2001,2001-12,2001Q4,6,2,2002,FY2002-06,FY2002Q2
20011216,01-12-16,2001/12/16,1,Sunday,16,Weekday,51,December,12,N,4,2001,2001-12,2001Q4,6,2,2002,FY2002-06,FY2002Q2
20011217,01-12-17,2001/12/17,2,Monday,17,Weekday,51,December,12,N,4,2001,2001-12,2001Q4,6,2,2002,FY2002-06,FY2002Q2
20011218,01-12-18,2001/12/18,3,Tuesday,18,Weekday,51,December,12,N,4,2001,2001-12,2001Q4,6,2,2002,FY2002-06,FY2002Q2
20011219,01-12-19,2001/12/19,4,Wednesday,19,Weekday,51,December,12,N,4,2001,2001-12,2001Q4,6,2,2002,FY2002-06,FY2002Q2
20011220,01-12-20,2001/12/20,5,Thursday,20,Weekday,51,December,12,N,4,2001,2001-12,2001Q4,6,2,2002,FY2002-06,FY2002Q2
20011221,01-12-21,2001/12/21,6,Friday,21,Weekend,51,December,12,N,4,2001,2001-12,2001Q4,6,2,2002,FY2002-06,FY2002Q2
20011222,01-12-22,2001/12/22,7,Saturday,22,Weekend,51,December,12,N,4,2001,2001-12,2001Q4,6,2,2002,FY2002-06,FY2002Q2
20011223,01-12-23,2001/12/23,1,Sunday,23,Weekday,52,December,12,N,4,2001,2001-12,2001Q4,6,2,2002,FY2002-06,FY2002Q2
